CustomerID,StoreNumber,CustomerSegment,Responder,FirstName,LastName,Address,City,State,Zip,Lat,Lon,StoreId,Direction,DriveTime,DriveDistanceMiles,RowCount
1763,100," Consumer",No,MARIA,BAUTISTA,7041 E 75TH AVE,COMMERCE CITY,CO,80022,39.8332233856144,-104.906303596053,100,S,30.58,11.34,
1764,100," Consumer",No,SONJA,CARTER,8210 W 16TH PL,DENVER,CO,80214,39.7423808668994,-105.088506169593,100,E,26.71,14.31,
1777,100," Consumer",No,MELISSA,MILLER,871 TUCSON ST,AURORA,CO,80011,39.7289684550634,-104.835631501789,100,SW,18.42,5.67,
1782,100," Home Office",No,MARIA,OLVERA,14441 E 44TH AVE,DENVER,CO,80239,39.7764696250392,-104.827288228762,100,SW,24.75,12.08,
1784,100," Corporate",Yes,EMILY,SMITH,9300 E FLORIDA AVE,DENVER,CO,80247,39.689169626404,-104.879916549268,100,NW,5.62,1.63,
1792,100," Corporate",No,YVONNE,WARD,12347 E BATES CIR,AURORA,CO,80014,39.6645209852023,-104.845460620512,100,NW,16.45,5.02,
1793,100," Home Office",No,TEANGELA,CARROLL,3215 LEYDEN ST,DENVER,CO,80207,39.7630444241805,-104.915373185668,100,S,17.8,4.9,
1799,100," Corporate",No,ALLCE,BAKER,12509 E KENTUCKY AVE,AURORA,CO,80012,39.7016188455556,-104.842362188193,100,W,12.65,3.98,
1819,100," Consumer",No,RACHEL,LOFTIN,2920 NIAGARA ST,DENVER,CO,80207,39.7587677343622,-104.910357177249,100,S,17.63,4.7,
1821,100," Consumer",Yes,KAREN,CURTIS,11556 E CENTER DR,AURORA,CO,80012,39.7056994389304,-104.852748965465,100,W,11.86,3.59,
1855,100," Corporate",No,MARCELLEAU,PARSONS,1818 S QUEBEC WAY,DENVER,CO,80231,39.6853317368674,-104.892837548408,100,NW,4.9,1.34,
1864,100," Home Office",No,ALANA,CULBERSON,1160 S JOLIET ST,AURORA,CO,80012,39.6945647876699,-104.861666109159,100,W,8.8,2.54,
1867,100," Corporate",No,TRACI,RIVERA,5704 W ASBURY PL,DENVER,CO,80227,39.6804338238041,-105.058416983912,100,E,31.98,13.03,
1876,100," Consumer",No,BRENDA,BERGER,2860 S KENTON CT,AURORA,CO,80014,39.6650043511724,-104.859160396326,100,NW,13.13,3.63,
1880,100," Home Office",No,ERIKA,GLENNEMEIER,8021 S HARRISON CIR,LITTLETON,CO,80122,39.5708226729413,-104.943204200432,100,N,26.24,14.86,
1894,100," Home Office",No,MARY,NEVELS,4795 S CLARKSON ST,ENGLEWOOD,CO,80113,39.6295654432248,-104.978747640855,100,NE,22.81,9.97,
1896,100," Corporate",No,KATIE,BENNER,1209 PENNSYLVANIA ST,DENVER,CO,80203,39.7352928097317,-104.98125667992,100,SE,20.57,6.02,
1899,100," Consumer",No,FLORENCE,HARLOR,7450 E 6TH AVE,DENVER,CO,80230,39.7253900662037,-104.901565092176,100,S,6.18,2.21,
1922,100," Small Business",Yes,LUEMILA,NEYMAN,822 S ONEIDA ST,DENVER,CO,80224,39.7012389473684,-104.908021763539,100,SE,1.15,0.23,
1956,100," Consumer",No,CHARANJIT,DHALIWAL,1361 S LANSING CT,AURORA,CO,80012,39.6934811354476,-104.857472058346,100,W,10.94,2.9,
1958,100," Consumer",No,FELICIANA,LILGEROSE,1859 S XAVIER ST,DENVER,CO,80219,39.6829249876157,-105.05010046231,100,E,28.4,12.21,
1960,100," Home Office",No,JOANN,GARCIA,1609 S LINCOLN ST,DENVER,CO,80210,39.6874161078633,-104.986471422094,100,E,16.67,6.57,
1990,100," Home Office",Yes,TERRI,REAM,1470 S QUEBEC WAY,DENVER,CO,80231,39.6914344867133,-104.898394581834,100,NW,2.89,0.79,
1991,100," Home Office",No,JACI,SCHICK,2806 S KENTON CT,AURORA,CO,80014,39.6652649272279,-104.859392974967,100,NW,12.76,3.59,
1999,100," Corporate",Yes,MELISSA,LOPEZ,6761 E 61ST AVE,COMMERCE CITY,CO,80022,39.8075271627963,-104.909869456209,100,S,27.26,8.33,
2006,100," Home Office",No,MADELINE,SCHLENZ,5533 BEDFORD CT,DENVER,CO,80239,39.7940133185937,-104.824378226338,100,SW,28.97,13.56,
2009,100," Corporate",No,SARAH,LEDGERWOOD,1601 LIMA ST,AURORA,CO,80010,39.74198,-104.856578341792,100,SW,17.07,5.36,
2012,100," Corporate",No,LUCY,FABER,1550 S CLERMONT ST,DENVER,CO,80222,39.6884019697646,-104.934656697274,100,NE,10.21,2.48,
2018,100," Corporate",No,LEONA,GILLESPIE,610 S DALE CT,DENVER,CO,80219,39.7055075969513,-105.021352775734,100,E,22.12,9.45,
2019,100," Home Office",Yes,JACQUELIN,MEDINA,70 S DAHLIA ST,DENVER,CO,80246,39.7151299654229,-104.931458814553,100,SE,9.75,2.19,
2034,100," Consumer",No,CALLEY,BRESLAU,5187 S WILLIAMS DR,LITTLETON,CO,80121,39.6231591605211,-104.967062017798,100,NE,24.72,10.3,
2047,100," Corporate",Yes,DESTINY,YOHE,620 S DAHLIA CIR,DENVER,CO,80246,39.705626737618,-104.931391752205,100,E,8.48,1.91,
2050,100," Consumer",Yes,JOANN,INA,8300 FAIRMOUNT DR,DENVER,CO,80247,39.7085323932524,-104.892727980851,100,SW,5.59,1.61,
2055,100," Home Office",No,M,STIEGELMAR,10835 E WESLEY PL,AURORA,CO,80014,39.6726035235796,-104.861710806335,100,NW,11.92,3.25,
2062,100," Corporate",Yes,PAMELA,FREESE,285 OLIVE ST,DENVER,CO,80220,39.7214414285714,-104.907048288665,100,S,7.14,1.89,
2070,100," Corporate",No,SHARON,MCGUIRE,7550 S BLACKHAWK ST,ENGLEWOOD,CO,80112,39.5788665338558,-104.822903206685,100,NW,26.67,14.17,
2080,100," Home Office",No,JESSICA,TEITELBAUM,5735 E CEDAR AVE,DENVER,CO,80224,39.7132188444877,-104.920895806113,100,SE,6.66,1.5,
2089,100," Corporate",Yes,ADMIRA,KOVACIC,1755 S BEELER ST,DENVER,CO,80247,39.6846197007085,-104.881196229822,100,NW,6.43,1.88,
2090,100," Corporate",No,KIONDRA,LANE,20352 E 44TH AVE,DENVER,CO,80249,39.7766520582983,-104.750245176538,100,SW,30.24,15.2,
2100,100," Home Office",Yes,LYNDA,CROFT,9655 E CENTER AVE,DENVER,CO,80247,39.7070271325916,-104.875672373192,100,W,7.62,2.82,
2101,100," Home Office",Yes,LAURA,SANDSTROM,6800 E TENNESSEE AVE,DENVER,CO,80224,39.6983078181555,-104.909378943473,100,E,1.92,0.38,
2123,100," Corporate",No,MICHELLE,MOORE,10150 E VIRGINIA AVE,DENVER,CO,80247,39.7068116544762,-104.869379605752,100,W,9.1,3.23,
2139,100," Corporate",No,HOLLY,BOGGS,632 E CEDAR AVE,DENVER,CO,80209,39.7127761378098,-104.980009687769,100,E,18.27,7.81,
2156,100," Corporate",Yes,RITA,DWYER,1470 S QUEBEC WAY,DENVER,CO,80231,39.6914344867133,-104.898394581834,100,NW,2.89,0.79,
2165,100," Small Business",No,LACI,KIBEL,2181 S TRENTON WAY,DENVER,CO,80231,39.6755407736098,-104.896968170131,100,N,4.79,1.85,
2166,100," Small Business",No,STEPHANIE,WEAVER,4564 E MONTANA PL,DENVER,CO,80222,39.6848528674084,-104.934182751678,100,NE,9.99,2.62,
2191,100," Home Office",No,SANDRA,AGUILAR,5572 KALISPELL ST,DENVER,CO,80239,39.7972489106729,-104.801452147297,100,SW,26.38,14.51,
2197,100," Small Business",No,MICH,WESTERLUND,16748 E SMOKY HILL RD,AURORA,CO,80015,39.6264205662574,-104.793095959631,100,NW,22.62,8.53,
2212,100," Home Office",No,MARGE,COZART,4605 S YOSEMITE ST,DENVER,CO,80237,39.6328985800708,-104.885446862716,100,N,14.27,5.15,
2233,100," Consumer",No,CARRIE,RIDLEY,1827 E MISSISSIPPI AVE,DENVER,CO,80210,39.6967318053702,-104.96603442475,100,E,15.68,5.9,
2251,100," Home Office",Yes,IRLNA,BUYANOVER,845 S LEYDEN ST,DENVER,CO,80224,39.7012165893117,-104.915443743887,100,E,5.24,0.9,
2257,100," Corporate",Yes,CLEO,LUJAN,7500 E MISSISSIPPI DR,DENVER,CO,80231,39.6946951362881,-104.901732644395,100,NW,2.04,0.49,
2260,100," Corporate",No,MICHELLE,HERRERA,4554 RARITAN ST,DENVER,CO,80211,39.7787013000988,-105.009429123961,100,SE,27.81,15.27,
2266,100," Corporate",Yes,DAWN,SCHAFFER,1370 S GRAPE ST,DENVER,CO,80222,39.6916112050274,-104.924398244464,100,NE,8.12,2.02,
2279,100," Home Office",No,TINA,SLACK,555 E 10TH AVE,DENVER,CO,80203,39.7321616174635,-104.980378284817,100,SE,19.14,5.69,
2283,100," Home Office",No,FLORA,DIAMOND,90 S FAIRFAX ST,DENVER,CO,80246,39.7148059041176,-104.927924259816,100,SE,7.8,1.94,
2287,100," Corporate",No,ELLEN,EVANCHECK,8117 W VIRGINIA AVE,DENVER,CO,80226,39.7073071325916,-105.088297959184,100,E,25.91,14.46,
2293,100," Corporate",No,MEGAN,VOGT,3456 S RACE ST,ENGLEWOOD,CO,80113,39.6546644085682,-104.962895643542,100,NE,19.97,8.1,
2306,100," Small Business",No,KRISTY,WEBER,9052 E LEHIGH AVE,DENVER,CO,80237,39.6476175258579,-104.883267001243,100,N,12.77,4.24,
2309,100," Small Business",Yes,SHIRA,ZIMMERMAN,7900 E IOWA AVE,DENVER,CO,80231,39.6866729435297,-104.896994063335,100,NW,4.99,1.29,
2311,100," Small Business",No,JANAE,NUHN,7486 E PRINCETON AVE,DENVER,CO,80237,39.6410028674084,-104.90110755102,100,N,14.06,4.51,
2313,100," Small Business",No,JULIE,BLAKELY,4756 S CLAY CT,ENGLEWOOD,CO,80110,39.6308158293251,-105.021213409277,100,NE,26.43,13.59,
2318,100," Small Business",No,JOYCELYNN,WILSON,3456 S DOWNING ST,ENGLEWOOD,CO,80113,39.6538849566587,-104.973337602703,100,NE,20.44,8.47,
2319,100," Small Business",No,CAROL,MACOMBER,2901 S DOWNING ST,ENGLEWOOD,CO,80113,39.6640807534644,-104.97363813789,100,NE,18.56,7.51,
2333,100," Small Business",No,ASHLEY,ITO,200 RAMPART WAY,DENVER,CO,80230,39.7227572202326,-104.900624258067,100,S,7.89,2.07,
2337,100," Home Office",No,TONYA,SIMPSON,1752 BLACKHAWK ST,AURORA,CO,80011,39.7438124287523,-104.823201850934,100,SW,18.38,7.81,
2345,100," Corporate",Yes,EVELYN,POTTENGER,7476 E ARKANSAS AVE,DENVER,CO,80231,39.6916246517136,-104.902618412373,100,N,3.05,0.74,
2347,100," Corporate",No,NAGA,TALANKI,16082 E ABERDEEN AVE,AURORA,CO,80016,39.6080815794844,-104.801521312061,100,NW,24.57,9.38,
2382,100," Small Business",Yes,ALICIA,GARCIA,225 N SABLE BLVD,AURORA,CO,80011,39.7200571064631,-104.819641434526,100,W,16.64,7.02,
2394,100," Corporate",No,RACHEL,SMITH,9519 E IOWA CIR,DENVER,CO,80247,39.6871093432231,-104.877145684281,100,NW,7.1,1.91,
2395,100," Corporate",No,KEYSHA,ASHFORD,2911 HUDSON ST,DENVER,CO,80207,39.7585654515046,-104.923617361603,100,S,19.31,5.02,
2413,100," Consumer",No,ANGELA,JONES,1651 MONROE ST,DENVER,CO,80206,39.7428665022473,-104.945514273441,100,SE,15.99,4.73,
2425,100," Small Business",No,JERAMIA,JONES,9034 E LEHIGH AVE,DENVER,CO,80237,39.6476154328346,-104.883470024499,100,N,12.77,4.24,
2455,100," Corporate",No,JENNIFER,SULLIVAN,3675 S DALLAS ST,AURORA,CO,80014,39.6479325838665,-104.878444609173,100,N,15.22,4.6,
2458,100," Home Office",No,ELIZABETH,MECK,1728 S DAHLIA ST,DENVER,CO,80222,39.6853848387097,-104.93149180447,100,NE,9.68,2.44,
2462,100," Corporate",No,LAURA,PEREZ,18204 E WESLEY PL,AURORA,CO,80013,39.6732428674084,-104.774884525604,100,W,23.61,8.39,
2469,100," Home Office",No,ERIN,RENO,1350 ONEIDA ST,DENVER,CO,80220,39.7380146938776,-104.907991668469,100,S,10.65,3.29,
2488,100," Consumer",No,OLGA,MAKEEVA,1909 S QUEBEC WAY,DENVER,CO,80231,39.6818153375849,-104.888114242169,100,NW,5.92,1.69,
2491,100," Home Office",Yes,LESLEY,WEST,495 S DAYTON ST,DENVER,CO,80247,39.7069339306798,-104.875509648334,100,W,7.3,2.78,
2532,100," Small Business",No,MARCIA,POSTON,16042 E HAMILTON PL,AURORA,CO,80013,39.6535038735749,-104.801272195602,100,NW,20.32,7.24,
2534,100," Small Business",No,DEBORAH,RUDOLPH-NEWMAN,1234 S SALIDA WAY,AURORA,CO,80017,39.6931717088402,-104.781814842572,100,W,22.17,7.37,
2547,100," Small Business",No,MARINA,ALEYNIKOV,2220 S MACON CT,AURORA,CO,80014,39.676026122449,-104.855091828617,100,NW,12.87,3.73,
2568,100," Home Office",No,KELLY,COLLIER,1622 S LANSING ST,AURORA,CO,80012,39.6877081244433,-104.858040024458,100,W,12.25,3.29,
2570,100," Consumer",No,MAY,WHARTON,6284 S GRAPE CT,LITTLETON,CO,80121,39.6029134146456,-104.924492016867,100,N,21.18,10.68,
2571,100," Consumer",Yes,DENYSE,ALBERTUS,1595 S KRAMERIA ST,DENVER,CO,80224,39.6877728674084,-104.91638,100,NE,5.93,1.41,
2574,100," Consumer",Yes,LINDA,NEWMAN,650 S ALTON WAY,DENVER,CO,80247,39.7034852768458,-104.88182789803,100,W,10.55,2.53,
2581,100," Home Office",No,ANGELINA,PARRA,261 FOX ST,DENVER,CO,80223,39.7203182148492,-104.995362159742,100,E,20.45,8.6,
2607,100," Corporate",No,ALICE,REECE,1521 GRAPE ST,DENVER,CO,80220,39.7405454388888,-104.924802188823,100,S,14.82,3.93,
2611,100," Corporate",No,MARIA,MARTINEZ,900 WHEELING ST,AURORA,CO,80011,39.7299071325916,-104.82885,100,SW,17.56,5.86,
2613,100," Corporate",No,LAZARA,SOTO,4751 WILLIAMS ST,DENVER,CO,80216,39.782857064568,-104.965788641,100,SE,25.09,8.8,
2614,100," Corporate",No,AMY,GART,450 SAINT PAUL ST,DENVER,CO,80206,39.7233597674419,-104.950811706375,100,SE,14.6,3.49,
2623,100," Corporate",No,DOROTHY,PEARCY,18896 E UTAH CIR,AURORA,CO,80017,39.6838528503737,-104.770268191576,100,W,25.89,8.62,
2629,100," Small Business",No,BARBARA,RYAN,700 S ALTON WAY,DENVER,CO,80247,39.7020290081137,-104.879446675825,100,W,8.39,2.31,
2630,100," Small Business",No,CAROL,JOHNSON,6404 GRAY ST,ARVADA,CO,80003,39.8128648738602,-105.061012456312,100,SE,34.2,19.48,
2635,100," Corporate",No,JENNIFER,DEBRUYN,148 S EAGLE CIR,AURORA,CO,80012,39.7153225444592,-104.815164152746,100,W,19.94,7.79,
2655,100," Consumer",Yes,MILLION,WOLDEMARIAM,706 HANOVER ST,AURORA,CO,80010,39.7264113882436,-104.866948662018,100,SW,11.62,3.74,
2663,100," Small Business",No,KATIE,CASSADY,1365 CORONA ST,DENVER,CO,80218,39.7378961795607,-104.974291796995,100,SE,21.22,5.96,
2664,100," Small Business",No,ANNE,FREEMAN,408 IVANHOE ST,DENVER,CO,80220,39.7232577890263,-104.921486280431,100,SE,9.91,2.37,
2667,100," Home Office",No,MARCY,SINGER,6828 S ELIZABETH ST,LITTLETON,CO,80122,39.5929991984375,-104.95622054718,100,N,26.24,13.79,
2671,100," Home Office",No,MARCELLA,DRESSEL,3428 W 45TH AVE,DENVER,CO,80211,39.7778114641873,-105.031919145086,100,SE,29.64,13.99,
2672,100," Home Office",No,LAURA,ZERVAS,6098 S JAMAICA CT,ENGLEWOOD,CO,80111,39.6060167404612,-104.86201732326,100,N,22.06,10.6,
2678,100," Small Business",No,VIRGEAN,HAZEL,1606 S FAIRFAX ST,DENVER,CO,80222,39.6874183709709,-104.928218148306,100,NE,8.99,2.08,
2683,100," Small Business",No,MEGHAN,CUZZORT,1344 FRANKLIN ST,DENVER,CO,80218,39.7375559171559,-104.968313767593,100,SE,18.17,5.47,
2684,100," Small Business",No,MARINA,BREYCHER,275 S HARRISON ST,DENVER,CO,80209,39.7119836053479,-104.941545810941,100,SE,7.43,2.19,
2693,100," Home Office",No,AUDREY,NELSON,851 S URAVAN CT,AURORA,CO,80017,39.7010957721677,-104.780596034098,100,W,22.16,7.16,
2696,100," Home Office",No,MIMI,ABDUL,10120 E CAROLINA DR,DENVER,CO,80247,39.6896928674084,-104.870180243902,100,W,8.52,2.32,
2710,100," Consumer",No,ANY,ANDERSON,1721 ROSLYN ST,DENVER,CO,80220,39.7441634693878,-104.901278347444,100,S,13.6,3.71,
2721,100," Corporate",No,REBEKAH,STARK,3300 S WASHINGTON ST,ENGLEWOOD,CO,80113,39.6568114744588,-104.979231888454,100,NE,21.14,9.33,
2737,100," Small Business",No,PATRICIA,MOORE,1385 S ELM ST,DENVER,CO,80222,39.6914901010748,-104.928969018057,100,NE,9.03,2.24,
2745,100," Corporate",No,SUZANNE,LANE,918 S GAYLORD ST,DENVER,CO,80209,39.6998942074251,-104.961525451242,100,E,15.88,5.91,
2759,100," Corporate",No,BETH,REA,13660 E CENTER AVE,AURORA,CO,80012,39.7026563126341,-104.831485974394,100,W,14.68,4.61,
2762,100," Corporate",No,MONICA,RUIZ,604 WOLFF ST,DENVER,CO,80204,39.726174,-105.048271699098,100,E,21.79,11.15,
2764,100," Corporate",No,CRYSTAL,HILL,6900 E EVANS AVE,DENVER,CO,80224,39.6783228674084,-104.90821,100,N,4.72,1.88,
2773,100," Corporate",No,ROBERTA,CONWAY,1470 S QUEBEC WAY,DENVER,CO,80231,39.6914344867133,-104.898394581834,100,NW,2.89,0.79,
2776,100," Consumer",No,DONNA,KUKUCKA,2724 GALENA ST,DENVER,CO,80238,39.7558564114588,-104.869385691573,100,SW,19.25,5.67,
2792,100," Corporate",No,CHERYL,BRAULT,3659 S BISCAY CT,AURORA,CO,80013,39.6502233074632,-104.767920980104,100,NW,25.22,9.06,
2799,100," Small Business",No,MCKENNA,KEENAN,2181 S TRENTON WAY,DENVER,CO,80231,39.6755407736098,-104.896968170131,100,N,4.79,1.85,
2812,100," Corporate",No,DARLENE,FRANCO,881 NEWARK ST,AURORA,CO,80010,39.7290025683656,-104.85431130741,100,SW,14.33,4.58,
2828,100," Corporate",No,DENETRA,DAWSON,960 S DAWSON WAY,AURORA,CO,80012,39.6994864232335,-104.818751768065,100,W,16.43,5.02,
2847,100," Corporate",No,SHEILA,POTTERN,10000 E YALE AVE,DENVER,CO,80231,39.6666005662574,-104.872658850962,100,NW,10.18,3.45,
2848,100," Corporate",No,ROXANNE,BOUCHER,19421 E WYOMING AVE,AURORA,CO,80017,39.6919407200725,-104.76025850143,100,W,24.79,8.15,
2859,100," Corporate",No,CHANTELLE,ROMERO,6065 LAMAR ST,ARVADA,CO,80003,39.8070891626396,-105.067463349167,100,SE,34.31,19.37,
2867,100," Corporate",No,DIANE,KING,1736 LAFAYETTE ST,DENVER,CO,80218,39.7438189778375,-104.970713489317,100,SE,20.28,6.07,
2874,100," Home Office",No,MONICA,VELA,1910 E 24TH AVE,DENVER,CO,80205,39.7518318512511,-104.964571812587,100,SE,19.32,6.16,
2894,100," Consumer",No,JENNY,TOWER,1201 S CORONA ST,DENVER,CO,80210,39.6947534705992,-104.974748162628,100,E,13.42,5.99,
2896,100," Home Office",Yes,REBEC,SCHERLONG,830 NIAGARA ST,DENVER,CO,80220,39.7296573469388,-104.910311690089,100,S,9.2,2.59,
2899,100," Home Office",No,RITA,SIMONOFF,5504 E UTAH PL,DENVER,CO,80222,39.68360856248,-104.92337733019,100,NE,10.62,2.56,
2907,100," Home Office",No,LORI,GRAHAME,13484 E ASBURY DR,AURORA,CO,80014,39.6805519631931,-104.832689732392,100,W,15.93,5.29,
2912,100," Home Office",Yes,RATOSHA,IRELAND,1811 S QUEBEC WAY,DENVER,CO,80231,39.6845551362881,-104.892457341307,100,NW,5.24,1.45,
2915,100," Home Office",Yes,MARIA,GARCIA,1284 W 46TH AVE,DENVER,CO,80211,39.7800471109565,-105.002758601213,100,SE,29.02,15.31,
2927,100," Consumer",No,ANNETTE,SUAZO,4853 E KENTUCKY CIR,DENVER,CO,80246,39.7010780194244,-104.930987242291,100,E,8.04,2.2,
2939,100," Small Business",No,KERI,OCONNELL,8501 E ALAMEDA AVE,DENVER,CO,80230,39.7114365694164,-104.892873860844,100,SW,4.7,1.59,
2949,100," Consumer",No,PAIGE,EVANS,1520 JACKSON ST,DENVER,CO,80206,39.7405310638298,-104.942831661957,100,SE,13.58,4.26,
2969,100," Small Business",No,SUSAN,STUDY,2820 S DECATUR ST,DENVER,CO,80236,39.6650080226015,-105.022560075251,100,E,26.85,12.41,
2984,100," Corporate",No,LAURA,COUNTS,1630 CLARKSON ST,DENVER,CO,80218,39.7421589388564,-104.977368600003,100,SE,22.57,6.15,
2989,100," Home Office",No,CLELIA,LOMBARDI,6545 NEWTON ST,ARVADA,CO,80003,39.8146732946834,-105.036858530267,100,SE,33.15,18.45,
3019,100," Corporate",No,D,LOPER,9335 E CENTER AVE,DENVER,CO,80247,39.7065517319239,-104.87904173545,100,W,8.07,2.72,
3048,100," Corporate",No,MARISOL,MARROQUIN,5170 E ASBURY AVE,DENVER,CO,80222,39.6802571638074,-104.927224538227,100,NE,9.88,2.63,
3057,100," Corporate",No,KIRA,RICHARDSON,850 NEWARK ST,AURORA,CO,80010,39.7283104536939,-104.854496195722,100,SW,13.65,4.51,
3060,100," Small Business",Yes,MISTY,FRITZLER,1470 S QUEBEC WAY,DENVER,CO,80231,39.6914344867133,-104.898394581834,100,NW,2.89,0.79,
3062,100," Consumer",No,JAIMEE,BARLOW,8547 GOLD PEAK DR,LITTLETON,CO,80130,39.5609377986165,-104.916306108658,100,N,27.64,15.59,
3064,100," Consumer",No,BEATRIZ,BANUELOS,1196 S KALISPELL ST,AURORA,CO,80017,39.6940989442094,-104.803744527225,100,W,18.01,5.76,
3067,100," Consumer",No,SUN,YOUNG,949 S EVANSTON CIR,AURORA,CO,80012,39.6987101788836,-104.812913467751,100,W,18.11,5.56,
3073,100," Corporate",No,ANDREA,LENZ,1995 S DOWNING ST,DENVER,CO,80210,39.6804163469876,-104.973586822684,100,E,14.59,6.39,
3077,100," Small Business",No,ANNETTE,BROWN,556 EMPORIA ST,AURORA,CO,80010,39.7245359331513,-104.874213625662,100,SW,11.83,3.52,
3079,100," Small Business",Yes,VIRGINIA,ARNOLD,1225 S WOLFF ST,DENVER,CO,80219,39.6945274923209,-105.048590665389,100,E,28.25,11.83,
3081,100," Home Office",Yes,HANAN,ABDELKADER,9100 E FLORIDA AVE,DENVER,CO,80247,39.6891628864506,-104.882332969676,100,NW,5.52,1.56,
3092,100," Corporate",No,JEANNINE,DALTON,9360 E CENTER AVE,DENVER,CO,80247,39.7061985696008,-104.878911176425,100,W,8.12,2.74,
3108,100," Small Business",Yes,MARY,UPTON,1731 S FOREST ST,DENVER,CO,80222,39.6849485126301,-104.927044896484,100,NE,11.19,2.61,
3118,100," Corporate",No,LEIGH,HAMOUZ,8237 S JASMINE CT,ENGLEWOOD,CO,80112,39.567561409861,-104.919573845496,100,N,25.57,15.62,
3121,100," Home Office",No,NANCY,NICHOLAS,2843 S GRANT ST,ENGLEWOOD,CO,80113,39.6651159207935,-104.984185241643,100,NE,22.61,8.17,
3165,100," Small Business",No,KIERSTEN,FRIESS,3462 XENIA ST,DENVER,CO,80238,39.7644345571841,-104.885218287837,100,S,24.38,7.91,
3170,100," Corporate",No,JEAN,MENDOZA,1036 S LEYDEN ST,DENVER,CO,80224,39.6977664902844,-104.915072817664,100,E,5.39,0.9,
3180,100," Corporate",No,MICHELLE,MURRAY,630 S DAYTON ST,DENVER,CO,80247,39.7038257142857,-104.875181756858,100,W,7.2,2.21,
3192,100," Corporate",No,VICTORIA,KENDRICK,5000 E 2ND AVE,DENVER,CO,80220,39.7192728674084,-104.92928,100,SE,9.39,2.36,
3197,100," Home Office",Yes,JULIE,KYUNG,9621 E ARKANSAS PL,DENVER,CO,80247,39.6911971325916,-104.876969385821,100,W,6.66,1.89,
3200,100," Consumer",No,TAMI,HAITH,252 PENNSYLVANIA ST,DENVER,CO,80203,39.7201833336876,-104.98127702442,100,E,17.84,5.15,
3224,100," Small Business",No,CAROL,TALPAS,6236 S WALDEN WAY,AURORA,CO,80016,39.6029747616716,-104.776225619461,100,NW,27.43,11.1,
3229,100," Small Business",No,ESTHER,CHOI,3950 E DARTMOUTH AVE,DENVER,CO,80210,39.6606379747248,-104.941336804848,100,NE,14.18,4.93,
3244,100," Small Business",No,ALYSA,PAUL,1870 S FILBERT CT,DENVER,CO,80222,39.6827300067684,-104.927621811321,100,NE,10.91,2.66,
3246,100," Small Business",Yes,KRISTA,ZITEK,9029 E MISSISSIPPI AVE,DENVER,CO,80247,39.6967771325916,-104.888303392857,100,W,3.72,0.98,
3248,100," Small Business",No,CAROLYN,RYAN,5252 S FRASER WAY,AURORA,CO,80015,39.6218400049309,-104.811864465833,100,NW,22.37,8.15,
3267,100," Corporate",No,BRITTANY,STAHL,8501 E ALAMEDA AVE,DENVER,CO,80230,39.7114365694164,-104.892873860844,100,SW,4.7,1.59,
3282,100," Consumer",No,CARMEN,OTTERO,3277 W GILL PL,DENVER,CO,80219,39.7050471325916,-105.02949037037,100,E,24.91,10,
3300,100," Consumer",No,KATRINA,MARSHALL,6030 E DARTMOUTH AVE,DENVER,CO,80222,39.6602115664673,-104.918962538156,100,N,13.08,3.9,
3311,100," Small Business",No,JAMIE,PROPP,6005 E MINNESOTA DR,DENVER,CO,80224,39.6924982287847,-104.917492076069,100,NE,6.25,1.6,
3319,100," Small Business",No,TAMMY,HODGES,661 NEWTON ST,DENVER,CO,80204,39.727286122449,-105.037478303778,100,E,20.86,10.65,
3331,100," Corporate",No,CAROL,RUDDICK,3838 S WABASH ST,DENVER,CO,80237,39.64593,-104.889151906192,100,N,13.99,4.48,
3334,100," Home Office",No,ZAIDA,BIRKHOFER,1999 S DAHLIA ST,DENVER,CO,80222,39.6803567404612,-104.93179286247,100,NE,8.58,3.22,
3335,100," Home Office",No,ELIZABETH,TROST,631 S GAYLORD ST,DENVER,CO,80209,39.7051282251775,-104.961884358427,100,E,15.48,3.84,
3337,100," Consumer",No,THERESA,SAIZ,2832 S GRAY WAY,DENVER,CO,80227,39.6630787924376,-105.059106262402,100,E,31.78,15.05,
3340,100," Consumer",Yes,SHERRY,MILLER,7865 E MISSISSIPPI AVE,DENVER,CO,80247,39.6968008159331,-104.896732114801,100,W,2.79,0.56,
3342,100," Home Office",Yes,CATHERINE,SPEER,1615 ROSLYN ST,DENVER,CO,80220,39.7422125130402,-104.901266038345,100,S,12.32,3.42,
